"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"10006407","2006-01-05T00:00:00.000","22:00:00","2006-01-06T00:00:00.000","09:15:00","7","2006-01-06T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","ATTEMPTED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989470","199909","(null)","UNKNOWN","(null)",,"40.71537918","-73.98116997","(40.71537918, -73.98116997)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006408","2006-01-06T00:00:00.000","07:00:00",,"(null)","7","2006-01-06T00:00:00.000","341","PETIT LARCENY","349","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987744","200974","(null)","UNKNOWN","U",,"40.7183032","-73.98739559","(40.7183032, -73.98739559)","PATROL BORO MAN SOUTH","(null)","18-24","ASIAN / PACIFIC ISLANDER","M"
"10006409","2006-01-06T00:00:00.000","08:00:00","2006-01-06T00:00:00.000","15:00:00","7","2006-01-06T00:00:00.000","341","PETIT LARCENY","301","LARCENY,PETIT BY ACQUIRING LOS","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988107","199301","(null)","UNKNOWN","U",,"40.713712","-73.986086","(40.713712, -73.986086)","PATROL BORO MAN SOUTH","(null)","<18","WHITE HISPANIC","F"
"10006410","2006-01-04T00:00:00.000","22:30:00",,"(null)","9","2006-01-04T00:00:00.000","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987973","206011","(null)","(null)","(null)",,"40.732131","-73.986564","(40.732131, -73.986564)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006411","2006-01-05T00:00:00.000","00:30:00","2006-01-05T00:00:00.000","00:43:00","9","2006-01-05T00:00:00.000","105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","ATTEMPTED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986234","205264","(null)","(null)","(null)",,"40.73007868","-73.99284156","(40.73007868, -73.99284156)","PATROL BORO MAN SOUTH","(null)","25-44","BLACK","M"
"10006412","2006-01-02T00:00:00.000","18:30:00","2006-01-02T00:00:00.000","18:45:00","9","2006-01-03T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988625","204896","(null)","UNKNOWN","U",,"40.729069","-73.984214","(40.729069, -73.984214)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE HISPANIC","M"
"10006413","2006-01-04T00:00:00.000","17:00:00","2006-01-04T00:00:00.000","22:30:00","9","2006-01-05T00:00:00.000","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988355","205189","(null)","UNKNOWN","U",,"40.729875","-73.985186","(40.729875, -73.985186)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006414","2005-12-25T00:00:00.000","22:10:00",,"(null)","9","2006-01-05T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990293","203411","25-44","BLACK HISPANIC","M",,"40.724993","-73.978195","(40.724993, -73.978195)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","M"
"10006416","2006-01-05T00:00:00.000","09:40:00","2006-01-05T00:00:00.000","10:00:00","9","2006-01-05T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","MANHATTAN","(null)","OPEN AREAS (OPEN LOTS)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989747","202422","(null)","BLACK","M",,"40.72227659","-73.9801687","(40.72227659, -73.9801687)","PATROL BORO MAN SOUTH","(null)","65+","BLACK","M"
"10006417","2006-01-05T00:00:00.000","14:30:00","2006-01-05T00:00:00.000","15:08:00","9","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988519","202508","(null)","(null)","(null)",,"40.722514","-73.984598","(40.722514, -73.984598)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006419","2006-01-04T00:00:00.000","18:00:00",,"(null)","9","2006-01-05T00:00:00.000","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","SMALL MERCHANT","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985912","204765","(null)","(null)","(null)",,"40.72871","-73.994","(40.72871, -73.994)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006420","2006-01-05T00:00:00.000","11:50:00",,"(null)","9","2006-01-05T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988755","203691","(null)","(null)","(null)",,"40.725763","-73.983746","(40.725763, -73.983746)","PATROL BORO MAN SOUTH","(null)","45-64","BLACK","F"
"10006421","2006-01-05T00:00:00.000","13:00:00",,"(null)","9","2006-01-05T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987387","203442","45-64","WHITE","M",,"40.725078","-73.98868","(40.725078, -73.98868)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"10006423","2006-01-05T00:00:00.000","18:40:00","2006-01-05T00:00:00.000","18:45:00","9","2006-01-05T00:00:00.000","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987001","204801","(null)","(null)","(null)",,"40.728809","-73.990071","(40.728809, -73.990071)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006424","2006-01-05T00:00:00.000","17:59:00",,"(null)","9","2006-01-05T00:00:00.000","232","POSSESSION OF STOLEN PROPERTY","490","STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986930","206924","(null)","(null)","(null)",,"40.734637","-73.990328","(40.734637, -73.990328)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006426","2006-01-05T00:00:00.000","22:40:00","2006-01-05T00:00:00.000","22:50:00","9","2006-01-05T00:00:00.000","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988051","202409","(null)","(null)","(null)",,"40.7222418","-73.9862873","(40.7222418, -73.9862873)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006427","2005-09-05T00:00:00.000","09:00:00",,"(null)","10","2006-01-04T00:00:00.000","109","GRAND LARCENY","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985446","211284","(null)","(null)","(null)",,"40.746605","-73.995681","(40.746605, -73.995681)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","M"
"10006428","2005-12-03T00:00:00.000","22:00:00","2005-12-05T00:00:00.000","09:00:00","10","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984017","210557","(null)","(null)","(null)",,"40.744607","-74.00084","(40.744607, -74.00084)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006430","2005-12-01T00:00:00.000","19:00:00",,"(null)","10","2006-01-04T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984256","213415","(null)","(null)","(null)",,"40.752453","-73.999976","(40.752453, -73.999976)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006431","2006-01-05T00:00:00.000","17:26:00",,"(null)","10","2006-01-05T00:00:00.000","126","MISCELLANEOUS PENAL LAW","117","RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","MANHATTAN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985197","210829","(null)","(null)","(null)",,"40.745356","-73.996581","(40.745356, -73.996581)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006432","2005-12-26T00:00:00.000","23:00:00","2005-12-27T00:00:00.000","01:00:00","10","2006-01-05T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","MANHATTAN","FRONT OF","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983904","214514","(null)","(null)","(null)",,"40.75547","-74.001245","(40.75547, -74.001245)","PATROL BORO MAN SOUTH","(null)","<18","WHITE HISPANIC","F"
"10006435","2006-01-04T00:00:00.000","02:30:00","2006-01-04T00:00:00.000","15:00:00","10","2006-01-04T00:00:00.000","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983110","210779","(null)","(null)","(null)",,"40.745218","-74.004113","(40.745218, -74.004113)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","M"
"10006437","2006-01-05T00:00:00.000","23:25:00",,"(null)","10","2006-01-05T00:00:00.000","117","DANGEROUS DRUGS","515","CONTROLLED SUBSTANCE,SALE 3","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984567","209694","(null)","(null)","(null)",,"40.742241","-73.998854","(40.742241, -73.998854)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006440","2005-10-27T00:00:00.000","15:00:00",,"(null)","13","2006-01-03T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987352","207731","(null)","(null)","(null)",,"40.736851","-73.988804","(40.736851, -73.988804)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006441","2005-12-26T00:00:00.000","09:00:00","2005-12-26T00:00:00.000","09:00:00","13","2006-01-04T00:00:00.000","341","PETIT LARCENY","303","LARCENY,PETIT BY CHECK USE","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","(null)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985808","209146","(null)","(null)","(null)",,"40.740735","-73.994377","(40.740735, -73.994377)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006445","2006-01-04T00:00:00.000","20:30:00","2006-01-04T00:00:00.000","20:50:00","13","2006-01-04T00:00:00.000","109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987086","208579","(null)","(null)","(null)",,"40.7391773","-73.98976608","(40.7391773, -73.98976608)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006448","2006-01-04T00:00:00.000","23:00:00","2006-01-04T00:00:00.000","23:20:00","13","2006-01-04T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991202","206256","25-44","WHITE","M",,"40.7328","-73.974915","(40.7328, -73.974915)","PATROL BORO MAN SOUTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"10006449","2006-01-03T00:00:00.000","15:50:00","2006-01-03T00:00:00.000","16:40:00","13","2006-01-03T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","TAXI (LIVERY LICENSED)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989456","209945","25-44","UNKNOWN","M",,"40.742926","-73.981209","(40.742926, -73.981209)","PATROL BORO MAN SOUTH","(null)","25-44","UNKNOWN","M"
"10006451","2006-01-05T00:00:00.000","09:45:00",,"(null)","13","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DRUG STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989989","208911","(null)","(null)","(null)",,"40.740088","-73.97929","(40.740088, -73.97929)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006452","2005-12-23T00:00:00.000","14:30:00",,"(null)","13","2006-01-04T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987685","207270","(null)","(null)","(null)",,"40.735586","-73.987602","(40.735586, -73.987602)","PATROL BORO MAN SOUTH","(null)","<18","WHITE HISPANIC","M"
"10006453","2005-12-16T00:00:00.000","14:00:00",,"(null)","13","2006-01-04T00:00:00.000","359","OFFENSES AGAINST PUBLIC ADMINI","749","VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990125","206855","25-44","BLACK","M",,"40.734446","-73.978799","(40.734446, -73.978799)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006455","2006-01-05T00:00:00.000","08:10:00",,"(null)","13","2006-01-05T00:00:00.000","105","ROBBERY","361","ROBBERY,BANK","COMPLETED","FELONY","MANHATTAN","INSIDE","BANK","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986345","208012","(null)","BLACK","M",,"40.737624","-73.99244","(40.737624, -73.99244)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006457","2006-01-05T00:00:00.000","16:40:00",,"(null)","13","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989393","205565","(null)","(null)","(null)",,"40.730905","-73.981442","(40.730905, -73.981442)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006458","2006-01-05T00:00:00.000","18:00:00",,"(null)","13","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985689","208933","(null)","(null)","(null)",,"40.740151","-73.994805","(40.740151, -73.994805)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006459","2006-01-03T00:00:00.000","16:30:00",,"(null)","13","2006-01-04T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","985631","208828","(null)","(null)","(null)","2","40.73986109","-73.99501651","(40.73986109, -73.99501651)","PATROL BORO MAN SOUTH","18 STREET","25-44","WHITE HISPANIC","F"
"10006462","2006-01-04T00:00:00.000","20:40:00","2006-01-04T00:00:00.000","22:36:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006463","2005-01-05T00:00:00.000","21:40:00","2006-01-05T00:00:00.000","00:47:00","14","2006-01-05T00:00:00.000","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987955","213028","(null)","(null)","(null)",,"40.751391","-73.986625","(40.751391, -73.986625)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006464","2005-12-08T00:00:00.000","00:01:00",,"(null)","14","2006-01-03T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987078","215157","(null)","(null)","(null)",,"40.75723226","-73.98979219","(40.75723226, -73.98979219)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","M"
"10006465","2006-01-03T00:00:00.000","15:00:00",,"(null)","14","2006-01-04T00:00:00.000","341","PETIT LARCENY","301","LARCENY,PETIT BY ACQUIRING LOS","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988936","211115","(null)","(null)","(null)",,"40.746138","-73.983088","(40.746138, -73.983088)","PATROL BORO MAN SOUTH","(null)","25-44","BLACK","M"
"10006466","2005-12-29T00:00:00.000","15:00:00","2006-01-02T00:00:00.000","11:00:00","14","2006-01-04T00:00:00.000","107","BURGLARY","214","BURGLARY,COMMERCIAL,UNKNOWN TI","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990725","214053","(null)","(null)","(null)",,"40.754202","-73.976626","(40.754202, -73.976626)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006467","2006-01-04T00:00:00.000","09:00:00","2006-01-04T00:00:00.000","11:30:00","14","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988590","213119","(null)","(null)","(null)",,"40.751638","-73.984335","(40.751638, -73.984335)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006468","2006-01-04T00:00:00.000","00:47:00","2006-01-04T00:00:00.000","00:47:00","14","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986506","214124","(null)","(null)","(null)",,"40.754399","-73.991856","(40.754399, -73.991856)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006472","2006-01-05T00:00:00.000","03:15:00",,"(null)","14","2006-01-05T00:00:00.000","111","POSSESSION OF STOLEN PROPERTY","494","STOLEN PROPERTY 2,1,POSSESSION","COMPLETED","FELONY","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987215","215403","(null)","(null)","(null)",,"40.75790742","-73.98929757","(40.75790742, -73.98929757)","PATROL BORO MAN SOUTH","(null)","(null)","WHITE HISPANIC","M"
"10006475","2006-01-04T00:00:00.000","20:00:00","2006-01-04T00:00:00.000","20:05:00","14","2006-01-04T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987472","214939","(null)","(null)","(null)",,"40.756635","-73.98837","(40.756635, -73.98837)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006476","2006-01-04T00:00:00.000","17:40:00",,"(null)","14","2006-01-04T00:00:00.000","109","GRAND LARCENY","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986858","211974","(null)","(null)","(null)",,"40.748498","-73.990586","(40.748498, -73.990586)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","M"
"10006477","2006-01-04T00:00:00.000","09:30:00","2006-01-04T00:00:00.000","21:45:00","14","2006-01-04T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988974","210653","(null)","(null)","(null)",,"40.74487","-73.98295","(40.74487, -73.98295)","PATROL BORO MAN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"10006481","2006-01-05T00:00:00.000","11:00:00","2006-01-05T00:00:00.000","11:15:00","14","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","986848","212883","(null)","(null)","(null)","2","40.75099078","-73.99062326","(40.75099078, -73.99062326)","PATROL BORO MAN SOUTH","34 ST.-PENN STATION","(null)","UNKNOWN","E"
"10006483","2006-01-05T00:00:00.000","13:00:00","2006-01-05T00:00:00.000","13:55:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006484","2006-01-04T00:00:00.000","14:00:00","2006-01-04T00:00:00.000","14:05:00","14","2006-01-05T00:00:00.000","360","(null)","661","LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","PUBLIC SCHOOL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989508","211092","(null)","(null)","(null)",,"40.746075","-73.981022","(40.746075, -73.981022)","PATROL BORO MAN SOUTH","(null)","18-24","WHITE","M"
"10006485","2006-01-05T00:00:00.000","11:31:00",,"(null)","14","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985945","212183","(null)","(null)","(null)",,"40.749071","-73.99388","(40.749071, -73.99388)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006487","2006-01-05T00:00:00.000","12:55:00","2006-01-05T00:00:00.000","12:55:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006488","2006-01-03T00:00:00.000","08:30:00",,"(null)","14","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987508","211761","(null)","(null)","(null)",,"40.747912","-73.988241","(40.747912, -73.988241)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","M"
"10006489","2006-01-05T00:00:00.000","14:25:00","2006-01-05T00:00:00.000","14:25:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006490","2006-01-04T00:00:00.000","12:00:00","2006-01-04T00:00:00.000","12:30:00","14","2006-01-05T00:00:00.000","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","INSIDE","SMALL MERCHANT","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987111","212421","(null)","UNKNOWN","(null)",,"40.749725","-73.989674","(40.749725, -73.989674)","PATROL BORO MAN SOUTH","(null)","(null)","ASIAN / PACIFIC ISLANDER","F"
"10006491","2006-01-05T00:00:00.000","14:45:00","2006-01-05T00:00:00.000","15:36:00","14","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985821","211958","(null)","(null)","(null)",,"40.748454","-73.994329","(40.748454, -73.994329)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006495","2006-01-05T00:00:00.000","14:25:00","2006-01-05T00:00:00.000","14:25:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
